farm_id,farmer_id,state,district,village,area_in_acres,calculated_area_in_acres,lon,lat
13057,9506,PUNJAB,BATHINDA,Mautaninan,25.8,27.34,74.86721821129696,30.17622661677185
7932,6213,PUNJAB,HOSHIARPUR,Nansota,17.0,15.35,75.66682939243441,31.98145351349515
18814,14139,HARYANA,KAITHAL,Polar,11.0,10.92,76.35140915068038,29.92225731606367
11492,8473,HARYANA,KURUKSHETRA,Nalvi,6.3,6.28,76.7809762284688,30.16573023176229
11491,8473,HARYANA,KURUKSHETRA,Nalvi,14.8,14.45,76.77911709376583,30.16250725197031
7454,6139,PUNJAB,BARNALA,Karamgarh,16.0,15.84,75.62978276002129,30.416775141002383
4463,3530,HARYANA,KAITHAL,Mandi,8.0,6.27,76.38143262634864,29.91449488641693
12249,8986,HARYANA,KURUKSHETRA,Barwa,7.0,6.81,76.76015195145148,29.917941009179867
12248,8986,HARYANA,KURUKSHETRA,Barwa,23.0,22.55,76.7635601152646,29.926579870632043
10172,7700,HARYANA,SIRSA,Talwara khurd,11.0,10.73,74.61639939686984,29.509649693342173
7291,6028,PUNJAB,MUKTSAR,channu,13.8,13.97,74.60302108427116,30.097062722576545
8223,6392,PUNJAB,MUKTSAR,Sukhan abulo,14.789,14.31,74.66207822316582,30.33935167694192
9988,7577,PUNJAB,MUKTSAR,shaib chand,8.0,7.95,74.71235094407803,30.315650090252504
9987,7577,PUNJAB,MUKTSAR,shaib chand,4.2,4.12,74.70085376711451,30.30523872045223
9986,7577,PUNJAB,MUKTSAR,shaib chand,14.0,14.55,74.69022329434361,30.314472577310035
9985,7577,PUNJAB,MUKTSAR,shaib chand,5.0,5.31,74.70143490794753,30.31054186645238
13574,9829,HARYANA,KURUKSHETRA,Thangore,31.0,31.87,76.76610072264447,30.12892338747987
12917,9432,HARYANA,KARNAL,Gonder,30.0,29.53,76.79450704469805,29.679670750718675
10509,7857,PUNJAB,BATHINDA,Deon,4.0,3.84,74.84327745335283,30.28111641028179
10507,7857,PUNJAB,BATHINDA,Deon,4.3,4.44,74.84549926158601,30.28374723068466
5524,4414,HARYANA,KARNAL,Kalampura,30.0,26.02,76.90584332105641,29.703379817472257
5523,4414,HARYANA,KARNAL,Kalampura,12.0,15.23,76.91989181822208,29.706698102084633
5522,4414,HARYANA,KARNAL,Kalampura,6.0,7.58,76.91518071448395,29.70616300854641
7989,6248,HARYANA,FATEHABAD,Hukmawali,8.0,8.07,75.4434106571952,29.67627522435248
7988,6248,HARYANA,FATEHABAD,Hukmawali,7.0,7.27,75.43842381111175,29.68687625126049
7986,6248,HARYANA,FATEHABAD,Hukmawali,13.0,13.3,75.44544790165801,29.68414529674298
9182,7036,HARYANA,KARNAL,Bhoji,7.0,6.95,77.1111927686806,29.916974910745843
7255,6000,PUNJAB,MANSA,Bhawa,0.852,0.86,75.64261630649726,29.785071224133528
7254,6000,PUNJAB,MANSA,Bhawa,4.405,4.49,75.64447408508795,29.784141503269225
10466,7832,HARYANA,YAMUNANAGAR,Haibatpur,1.0,0.94,77.22479174721559,30.29272262747826
10462,7832,HARYANA,YAMUNANAGAR,Haibatpur,2.0,1.86,77.23811275093698,30.30106683074161
8195,6369,HARYANA,FATEHABAD,Tamspura,2.0,1.93,75.49394245579816,29.619024519640647
8194,6369,HARYANA,FATEHABAD,Tamspura,14.0,13.58,75.49126000818289,29.61545404950549
5165,4109,HARYANA,SIRSA,Chamal,13.0,13.04,74.95315702323522,29.579619470805753
7227,5977,HARYANA,SIRSA,Chakerian,19.0,19.02,76.22757809805142,29.98676022140877
13803,9986,PUNJAB,BATHINDA,Naruana,8.5,8.43,74.87750563973188,30.166032287266727
13802,9986,PUNJAB,BATHINDA,Naruana,4.4,4.5,74.88430626141393,30.15774119377329
13801,9986,PUNJAB,BATHINDA,Naruana,10.5,10.37,74.90797142567419,30.16116488857763
6998,5630,HARYANA,KURUKSHETRA,Jorasi kalan,20.0,17.43,76.59073612908249,30.01671059299831
5747,4593,PUNJAB,LUDHIANA,Kalsan,7.0,5.52,75.54104390072898,30.574728130142184
11757,8633,HARYANA,KURUKSHETRA,Jalkheri,12.95,12.18,76.92095269837687,30.081492661675515
6966,5603,PUNJAB,FARIDKOT,Kamiana,15.0,14.76,74.718996448524,30.63664122423449
11540,8505,HARYANA,FATEHABAD,Dadupur,12.0,11.99,75.47613040205417,29.677075084340284
12394,8906,HARYANA,FATEHABAD,Dhani dadupu,20.0,19.24,75.4894544039322,29.68308301997039
12144,8906,HARYANA,FATEHABAD,Dhani dadupu,10.0,9.51,75.49136600385258,29.66938792778365
13537,9807,HARYANA,FATEHABAD,Ratakhera,13.0,12.97,75.52054868989373,29.67574217993473
13536,9807,HARYANA,FATEHABAD,Ratakhera,7.0,6.81,75.51858069329283,29.674897535708475
13535,9807,HARYANA,FATEHABAD,Ratakhera,14.0,13.37,75.52081483281815,29.67249834122662
8230,6396,HARYANA,KARNAL,Gullarpur,16.0,18.98,76.77355222885998,29.65217689713891
4470,3535,HARYANA,KURUKSHETRA,Barna,13.0,9.84,76.7348534765815,29.907548625004043
12858,9390,HARYANA,KURUKSHETRA,Samshipur,33.0,33.08,76.80017982725231,29.92534880930889
12857,9390,HARYANA,KURUKSHETRA,Samshipur,30.5,29.72,76.80626728087312,29.933326315292906
8682,6707,HARYANA,KURUKSHETRA,Bagthala,6.0,5.93,76.728135569653,30.007060511634744
8680,6707,HARYANA,KURUKSHETRA,Bagthala,5.0,4.88,76.72291064821547,30.001662164214036
8679,6707,HARYANA,KURUKSHETRA,Bagthala,21.0,20.81,76.71078574006604,30.004085724485027
8678,6707,HARYANA,KURUKSHETRA,Bagthala,42.0,40.37,76.71422285729807,30.001822512885205
4487,3545,HARYANA,SIRSA,Odhan,2.0,2.63,74.88268152366908,29.73831744826866
5299,4233,HARYANA,SIRSA,Jhoradnali,20.0,18.27,74.94528724113222,29.53388271289955
5298,4233,HARYANA,SIRSA,Jhoradnali,13.0,11.83,74.94024501047296,29.53189340879321
13819,9996,HARYANA,YAMUNANAGAR,Radaur,3.7,3.65,77.15306483806887,30.098905266384136
13818,9996,HARYANA,YAMUNANAGAR,Radaur,21.3,21.38,77.1559734058769,30.10245057014828
14404,10363,HARYANA,KURUKSHETRA,Ghararsi,4.0,4.37,76.70149895645125,29.90233501177373
14402,10363,HARYANA,KURUKSHETRA,Ghararsi,10.0,10.4,76.70112534556465,29.90004767564571
13481,9771,PUNJAB,BATHINDA,Dhalma,5.2,5.18,75.02833614519967,30.31766499368072
13480,9771,PUNJAB,BATHINDA,Dhalma,5.2,5.01,75.02785890559683,30.315556993636964
13479,9771,PUNJAB,BATHINDA,Dhalma,10.6,10.41,75.04929507682506,30.318203326281708
11544,8507,HARYANA,FATEHABAD,Fatehabad . Nagpur khet,10.1,10.0,75.42741323623378,29.64424096411132
11543,8507,HARYANA,FATEHABAD,Fatehabad . Nagpur khet,16.0,14.99,75.42350800807411,29.643213412754847
7274,6013,HARYANA,KARNAL,Bansa,12.0,12.35,76.82658247242632,29.619587313598785
10065,7616,HARYANA,KURUKSHETRA,Magoli,5.0,5.08,77.03527036174255,30.139953366467875
4663,3691,HARYANA,FATEHABAD,Dadupur,14.0,11.9,75.47583521348939,29.689572937903215
7011,5642,PUNJAB,MUKTSAR,channu,6.7,6.67,74.59279282626639,30.085942061356263
8674,6704,HARYANA,FATEHABAD,Dadupur,22.0,20.84,75.47342690406877,29.68958017280104
8673,6704,HARYANA,FATEHABAD,Dadupur,46.0,39.2,75.46735125305943,29.68577251345754
12541,9181,PUNJAB,FEROZEPUR,Khoo mohar singh wala,21.0,19.29,74.60154798359949,30.97884466122293
8229,6395,HARYANA,KURUKSHETRA,Samaspur,7.5,7.76,76.74237089212134,29.972301094647115
8228,6395,HARYANA,KURUKSHETRA,Samaspur,7.0,6.29,76.73720059217771,29.984973561020343
8227,6395,HARYANA,KURUKSHETRA,Samaspur,21.0,20.35,76.73602112073186,29.97394735391578
12317,9036,HARYANA,YAMUNANAGAR,Rattangarh,3.0,2.86,77.18605890655041,30.080382684091692
11407,8420,HARYANA,KURUKSHETRA,Indbari,6.5,5.94,76.74870504660316,29.958968281826305
11406,8420,HARYANA,KURUKSHETRA,Indbari,12.0,11.17,76.74077445082156,29.968355622355283
11405,8420,HARYANA,KURUKSHETRA,Indbari,18.0,18.25,76.74125924702892,29.96652214791006
14164,10214,HARYANA,KURUKSHETRA,Khanpur Roran,5.0,4.82,76.7608573708973,29.9395863987577
14163,10214,HARYANA,KURUKSHETRA,Khanpur Roran,13.0,12.79,76.76042697141675,29.938258616007897
14353,10337,HARYANA,KURUKSHETRA,Machroli,23.4,22.79,76.91721026321983,30.093693503051757
23657,10216,HARYANA,KURUKSHETRA,Barwa,28.0,28.5,76.5888373067157,30.039067068492635
14168,10216,HARYANA,KURUKSHETRA,Barwa,27.0,26.35,76.76837344233975,29.91733203128953
14167,10216,HARYANA,KURUKSHETRA,Barwa,23.0,23.55,76.76836832887454,29.909476233014875
10734,8015,PUNJAB,FARIDKOT,Bir Sikhawala,20.0,20.2,74.8327551938119,30.616921726571956
12387,9090,HARYANA,KARNAL,Nissing,50.0,49.72,76.74038295855684,29.70522490608451
8805,6797,HARYANA,KURUKSHETRA,Amin,125.0,124.33,76.88740158881535,29.900856107131546
4489,3546,HARYANA,KURUKSHETRA,Jainpur jattan,4.0,4.23,77.02701245937435,29.96507766686439
13074,9517,HARYANA,KURUKSHETRA,Sunheri khalsa,19.0,17.31,76.82125762153069,29.940168595800618
13073,9517,HARYANA,KURUKSHETRA,Sunheri khalsa,32.0,32.22,76.82600451242267,29.93616886682743
10696,7985,PUNJAB,BATHINDA,Deon,18.0,18.29,74.82098928547987,30.25691579657954
9800,7447,PUNJAB,BARNALA,amla singh wala,16.0,14.84,75.59240738410607,30.44483391822032
5252,4172,HARYANA,KARNAL,Brash,12.0,10.88,76.74322320731117,29.737140496367164
9183,7037,HARYANA,KARNAL,Bhoji,16.0,16.73,77.1139233105976,29.915361925325147
7041,5665,PUNJAB,FARIDKOT,Machaki mall singh,8.0,8.42,74.74182767022356,30.608104691650524
8716,6732,PUNJAB,MANSA,Reond khurd,2.999,3.12,75.57422530310929,29.742585059144712
8715,6732,PUNJAB,MANSA,Reond khurd,1.891,1.97,75.57757251951956,29.743358213809195
13090,9530,HARYANA,YAMUNANAGAR,Daulatpur,2.3,2.27,77.11126798028025,30.09383807601169
4838,3837,HARYANA,SIRSA,Sant Nagar,14.0,14.08,74.71845530464763,29.570710276573948
8847,6825,HARYANA,KURUKSHETRA,Buhawa,10.0,11.18,76.98306105366396,30.163216962886903
11651,8569,HARYANA,AMBALA,Jaferpur,8.0,8.74,77.14210392122595,30.326797114187535
7767,5502,HARYANA,KURUKSHETRA,kharindwa,5.0,6.06,76.94674430301662,30.111705494297567
10179,7702,HARYANA,KURUKSHETRA,Dhanani,7.0,7.03,77.00481379857632,30.12000716850532
12570,9201,HARYANA,YAMUNANAGAR,Kunjal kamboyan,2.0,1.87,77.18680446355009,30.093370792108296
9181,7035,HARYANA,KARNAL,Rajypur,9.0,8.27,77.10911755689797,29.912292168860017
7414,6122,HARYANA,KAITHAL,Kangthali,2.0,2.32,76.34773421901751,29.9587389516851
6719,5412,PUNJAB,MUKTSAR,channu,3.6,3.42,74.60043995574891,30.110540161007844
6718,5412,PUNJAB,MUKTSAR,channu,1.1,1.11,74.58712920513828,30.10134097251912
8887,6849,PUNJAB,MANSA,Reond khurd,17.214,17.12,75.58286219100647,29.742470583204337
8260,6415,HARYANA,AMBALA,Bardoli,17.0,18.27,76.73582912088796,30.213181379275973
4661,3689,HARYANA,FATEHABAD,Dadupur,8.0,7.02,75.4754176747547,29.686739120696412
9011,6223,HARYANA,KURUKSHETRA,ishrehri,17.0,17.13,76.99239988990985,30.12831418793124
9010,6223,HARYANA,KURUKSHETRA,ishrehri,8.0,8.16,76.99121867131137,30.12566433496099
7947,6223,HARYANA,KURUKSHETRA,ishrehri,12.0,11.63,76.96504489919914,30.12605651877827
10750,8022,PUNJAB,MUKTSAR,shahid chand,4.5,4.23,74.71097183794087,30.309839470239112
10749,8022,PUNJAB,MUKTSAR,shahid chand,5.559,5.42,74.68906245260695,30.31598463163987
10748,8022,PUNJAB,MUKTSAR,shahid chand,2.6,2.68,74.68757945979165,30.304778754708636
10747,8022,PUNJAB,MUKTSAR,shahid chand,1.8,1.69,74.69001523981224,30.303781667815937
9947,7544,HARYANA,KARNAL,Gonder,4.0,4.37,76.77809354654535,29.66460132984487
8523,5149,HARYANA,KURUKSHETRA,baderpur,22.0,15.74,77.09017612924274,29.95860987612999
8300,5149,HARYANA,KURUKSHETRA,baderpur,12.0,11.84,77.0894999495592,29.966319695880443
6398,5149,HARYANA,KURUKSHETRA,baderpur,5.0,4.38,77.08450425593182,29.971465903258885
5306,4240,HARYANA,JIND,Roopgarh,4.0,3.66,76.308570398276,29.37281510798022
11632,8554,HARYANA,AMBALA,Jaferpur,7.0,6.64,77.1592559042055,30.32659192344017
9029,6833,HARYANA,KURUKSHETRA,Bakhli,25.0,22.89,76.52186332390714,30.009767493967725
8858,6833,HARYANA,KURUKSHETRA,Bakhli,5.0,4.72,76.60021536109038,29.98895159272592
4868,3861,HARYANA,FATEHABAD,Birdana,13.0,10.69,75.53866852745085,29.557490841490782
7223,5973,PUNJAB,MUKTSAR,channu,5.4,5.18,74.60481164009484,30.09749045024405
8792,6786,HARYANA,KURUKSHETRA,Sunarian,12.0,13.09,76.99530611385414,30.102607100724494
8244,6404,HARYANA,AMBALA,Barouli,7.0,7.04,76.7495994955205,30.223776694550427
4817,3818,HARYANA,KARNAL,Shambi,4.5,3.34,76.8269664081561,29.826084962690047
4816,3818,HARYANA,KARNAL,Shambi,4.5,4.07,76.82824222788643,29.82495837335454
9242,7019,HARYANA,FATEHABAD,Phoolan,3.0,3.01,75.49775832797407,29.609896185789413
9161,7019,HARYANA,FATEHABAD,Phoolan,11.0,11.29,75.49531608359753,29.62265777965651
9159,7019,HARYANA,FATEHABAD,Phoolan,37.0,33.12,75.35404159963447,29.646094509444985
10353,7767,HARYANA,FATEHABAD,Tamspura,25.0,24.58,75.49630105261873,29.63974160131069
10664,7971,HARYANA,KURUKSHETRA,Ghiserpadi,20.0,19.91,77.01111701962154,30.093105627554404
8064,6297,HARYANA,KURUKSHETRA,Bakana,8.0,7.28,76.86739875895374,30.11020327785265
8062,6297,HARYANA,KURUKSHETRA,Bakana,6.0,5.8,76.88263176687624,30.09689590237249
8061,6297,HARYANA,KURUKSHETRA,Bakana,8.0,8.0,76.8825149431208,30.09808095177768
25160,21447,HARYANA,FATEHABAD,Alika,18.4,18.43,75.41524158682846,29.708420827064064
8090,6311,HARYANA,KARNAL,Brass,60.0,59.56,76.74690681323663,29.748666661884105
8089,6311,HARYANA,KARNAL,Brass,18.0,19.63,76.74799361379571,29.745454401203776
10421,7808,HARYANA,KURUKSHETRA,Bir kalwa,7.0,8.72,76.97664705820131,30.100636715706933
10738,8018,PUNJAB,MUKTSAR,shahid chand,6.7,7.27,74.69225238374598,30.297322065599744
10737,8018,PUNJAB,MUKTSAR,shahid chand,7.9,7.94,74.688848213803,30.303116526513236
5190,4130,HARYANA,FATEHABAD,Dadupur,15.0,14.01,75.47695402718357,29.68512644271458
8732,6743,HARYANA,KURUKSHETRA,Yari,4.0,4.26,76.92758291115,30.132303983890345
8731,6743,HARYANA,KURUKSHETRA,Yari,3.0,3.55,76.92909801218342,30.13242915307709
9942,7540,HARYANA,YAMUNANAGAR,Sarawa,10.0,12.0,77.1817376770921,30.35873091724592
25322,21723,HARYANA,SIRSA,Nezadela kalan,8.0,8.16,75.05951139613316,29.568371282978195
14879,10667,HARYANA,KARNAL,Nathori,18.4,16.83,77.12961384319348,29.939621472502257
8184,5396,HARYANA,AMBALA,Adhova m,22.0,23.61,77.00981880447537,30.132475874771377
6693,5396,HARYANA,AMBALA,Adhova m,19.0,18.45,77.0329213916707,30.20883321341888
11455,8446,PUNJAB,BATHINDA,Naruana,8.2,8.4,74.87875050110176,30.156888119506934
4987,3960,HARYANA,SIRSA,Sant Nagar,14.0,14.53,74.71841546515373,29.5807136443707
25155,21445,HARYANA,KURUKSHETRA,Sanghour,12.0,12.68,77.03601732385692,30.110797225271796
26852,21843,PUNJAB,BARNALA,Gagewal,1.6,1.54,75.48651434028568,30.590499077131323
26851,21843,PUNJAB,BARNALA,Gagewal,1.4,1.32,75.48578846017902,30.589863055737315
25412,21843,PUNJAB,BARNALA,Gagewal,10.5,10.76,75.47928020579091,30.593025583821603
14721,10553,HARYANA,KAITHAL,Ahun,27.0,26.86,76.6779238739094,29.798559007667553
7890,4626,HARYANA,KARNAL,Brass,28.0,28.25,76.76754755998614,29.703483547456333
7703,4626,HARYANA,KARNAL,Brass,10.0,9.96,76.74558843386167,29.740191162476936
7690,4626,HARYANA,KARNAL,Brass,55.0,55.06,76.76420187872928,29.708690081851277
7599,4626,HARYANA,KARNAL,Brass,18.0,20.01,76.75314328356885,29.700292874272236
8918,6873,HARYANA,KURUKSHETRA,Bharani,30.0,29.87,76.87675696329666,29.89239290280828
25121,21372,HARYANA,SIRSA,Jorarnali,6.0,6.24,74.93018283064,29.532120378309312
14507,10427,HARYANA,KURUKSHETRA,Umri,35.8,35.89,76.92464590737164,29.926803451164425
14587,10477,HARYANA,KURUKSHETRA,Baroute,15.1,13.14,77.01634497033857,29.956540835356975
14740,10566,HARYANA,AMBALA,Nagla nanku,5.0,5.08,76.94509851085958,30.391251368471075
25031,21281,HARYANA,KURUKSHETRA,Ram nager,10.0,9.97,76.94173793445046,30.07097410520045
14586,10476,HARYANA,KURUKSHETRA,Brote,5.0,4.99,77.02004129778864,29.95816925591643
15002,10729,PUNJAB,FEROZEPUR,Jlalwala,2.7,2.68,74.52669894620047,30.940708514782923
15001,10729,PUNJAB,FEROZEPUR,Jlalwala,1.6,1.56,74.52856845091321,30.94161880979889
15000,10729,PUNJAB,FEROZEPUR,Jlalwala,29.0,28.42,74.51973547155684,30.94335755803497
14999,10729,PUNJAB,FEROZEPUR,Jlalwala,8.3,8.33,74.52493728707103,30.94355006108186
14998,10729,PUNJAB,FEROZEPUR,Jlalwala,16.1,15.91,74.52222152255386,30.941452478606163
26403,23169,PUNJAB,BARNALA,Moom,11.0,11.06,75.49094994836042,30.56604084382959
22628,17023,HARYANA,FATEHABAD,Alika,18.5,17.37,75.44123044698559,29.733851633389623
23727,19041,HARYANA,YAMUNANAGAR,Sudhail,7.7,7.74,77.23648478354673,30.16774489133643
15519,11019,HARYANA,KARNAL,Nissing,55.5,55.62,76.72125098357117,29.70267100034675
25167,21454,HARYANA,KARNAL,Bastli,2.5,2.35,76.72884825452141,29.738428970384867
24978,21212,HARYANA,KARNAL,Ardana,60.0,54.35,76.56095725383578,29.475893580719948
25706,22225,HARYANA,SIRSA,Chamal,31.0,33.7,74.93751287940914,29.59429546878313
25474,21906,PUNJAB,MANSA,Raipur,6.0,6.09,75.26078481180191,29.922012224789505
25473,21906,PUNJAB,MANSA,Raipur,18.0,17.27,75.25450166398983,29.915949885519463
25459,21895,HARYANA,KAITHAL,Kaul,40.0,40.04,76.64904189507462,29.84787302881186
25416,21852,HARYANA,SIRSA,Suchan,31.0,33.33,75.21595411574616,29.558860312259373
25415,21852,HARYANA,SIRSA,Suchan,10.0,9.93,75.19743889082045,29.53491780055966
14737,10563,HARYANA,AMBALA,Nanku ka negla,11.0,10.92,76.9525514876825,30.399364484944357
6868,5519,PUNJAB,FAZILKA,Rukanpura,2.0,2.02,74.10555201530295,30.03720350026953
9973,7562,HARYANA,KARNAL,Aogandh,6.0,7.26,76.8136770266363,29.678072434844253
18537,13970,HARYANA,KURUKSHETRA,Jhingerpur,30.5,30.7,76.6998454958227,29.885784075157694
24407,20230,HARYANA,FATEHABAD,Alalwas,2.0,1.93,75.48335566725456,29.69436979587465
24406,20230,HARYANA,FATEHABAD,Alalwas,22.7,22.1,75.47968402310244,29.69332180228703
14746,10571,HARYANA,AMBALA,Nagla nanku,21.6,20.59,76.95306545531209,30.386130967069263
14820,10630,HARYANA,AMBALA,Nagla nanku,12.1,11.05,76.94073128874662,30.39565198729733
5589,4468,HARYANA,KARNAL,Jundla,18.0,18.32,76.8454369919396,29.64673662212289
14862,10654,HARYANA,KARNAL,Goudha,23.0,23.07,76.68890373871535,29.76275943168321
14738,10564,HARYANA,AMBALA,Nanku ka negla,6.0,6.09,76.95541531038114,30.4023589759537
25027,21278,HARYANA,FATEHABAD,Khumber,2.0,2.14,75.42349214786614,29.60802413727656
25026,21278,HARYANA,FATEHABAD,Khumber,18.0,17.81,75.42431749141208,29.6063267038178
25087,21339,HARYANA,FATEHABAD,Khumber,3.0,3.03,75.42743288869067,29.61076160797405
25086,21339,HARYANA,FATEHABAD,Khumber,20.0,19.67,75.42778684175813,29.60824919876491
25247,21600,HARYANA,SIRSA,Mirpur,11.0,10.11,75.03174118255457,29.58587564479737
14558,10456,HARYANA,KAITHAL,Ahun,10.5,10.07,76.6775284903892,29.79229102644195
14557,10456,HARYANA,KAITHAL,Ahun,6.5,6.23,76.66830740839531,29.78932301241979
25316,21706,HARYANA,KAITHAL,Pabnawa,14.5,14.45,76.6771692688153,29.906704982010066
25315,21706,HARYANA,KAITHAL,Pabnawa,23.5,23.52,76.68079863341217,29.87692105563502
24857,20972,HARYANA,KARNAL,Ardana,46.0,43.58,76.55917226541699,29.47911397669772
15010,10734,PUNJAB,FEROZEPUR,Jlalwal,3.4,3.04,74.52699588573138,30.935962418938782
15692,11114,HARYANA,KURUKSHETRA,Loharmajra,8.0,7.88,76.72048197671607,29.954914638422235
15691,11114,HARYANA,KURUKSHETRA,Loharmajra,13.0,13.19,76.72587457687949,29.95541701229764
8532,6439,HARYANA,KURUKSHETRA,Bardarpur,6.0,6.53,77.08767721466354,29.957131894155182
8510,6439,HARYANA,KURUKSHETRA,Bardarpur,16.0,7.66,77.0886751608569,29.96288120505305
8294,6439,HARYANA,KURUKSHETRA,Bardarpur,18.0,18.34,77.10091003974424,29.962606738207405
19978,14884,HARYANA,FATEHABAD,Hamjapur,20.0,20.12,75.5523318781965,29.63223631777247
25106,21355,HARYANA,KARNAL,Bastli,23.0,23.11,76.71577980440019,29.73219546544392
15664,11100,HARYANA,KAITHAL,Kakheri,10.7,10.68,76.36058366254397,29.9690853577568
14945,10701,PUNJAB,MUKTSAR,sukhna ablo,45.401,44.91,74.64081229999819,30.346880223884927
15227,10859,HARYANA,KARNAL,Chogawan,2.0,1.92,77.20473230341796,29.927282851158807
15226,10859,HARYANA,KARNAL,Chogawan,3.0,2.91,77.20507107918581,29.927825008842344
15146,10811,HARYANA,AMBALA,Kambasi,6.0,6.01,77.00374731288606,30.17005664705827
15145,10811,HARYANA,AMBALA,Kambasi,24.0,23.49,76.99448218634265,30.17168123284013
15457,10981,PUNJAB,MUKTSAR,sukhna ablo,3.628,3.58,74.63749988950948,30.345926656459884
15456,10981,PUNJAB,MUKTSAR,sukhna ablo,2.0,2.04,74.64005068946695,30.35489664196145
15451,10978,PUNJAB,MUKTSAR,sukhna ablo,7.0,7.08,74.63004604463332,30.355151877408463
15450,10978,PUNJAB,MUKTSAR,sukhna ablo,3.101,3.1,74.63623056350868,30.351920240102796
15449,10978,PUNJAB,MUKTSAR,sukhna ablo,7.966,7.85,74.64007746310128,30.351138532030117
15447,10978,PUNJAB,MUKTSAR,sukhna ablo,3.277,2.56,74.63866512003354,30.35174096608373
25023,21275,HARYANA,KURUKSHETRA,Ram nagar,10.0,10.2,76.93723529476657,30.07420644757817
14896,10674,HARYANA,YAMUNANAGAR,Hartan,2.0,2.02,77.09594576590791,30.10486161469195
14895,10674,HARYANA,YAMUNANAGAR,Hartan,6.3,6.22,77.10137237873626,30.10865877467771
14878,10666,HARYANA,KARNAL,Nathori,25.0,25.29,77.1321386799294,29.943305177581735
14877,10666,HARYANA,KARNAL,Nathori,23.6,23.18,77.12951041026952,29.93762015192097
25283,21683,HARYANA,KURUKSHETRA,Devi diaspora sector 5,8.0,7.95,76.95218076866826,30.105330356242007
15379,10823,HARYANA,FATEHABAD,Alika,30.0,30.08,75.42139155068924,29.693424870462685
15164,10823,HARYANA,FATEHABAD,Alika,12.0,12.11,75.42278595653542,29.690367012548023
15163,10823,HARYANA,FATEHABAD,Alika,32.0,31.2,75.42134292549704,29.68621490174702
12943,9449,HARYANA,SIRSA,Kelnian,16.0,15.91,74.97819792317395,29.546997932295973
25567,22022,HARYANA,KARNAL,Bhushli,14.0,13.27,76.94888515232819,29.616962379731575
25028,21279,HARYANA,FATEHABAD,Jallopur,8.0,8.05,75.49468136066638,29.687375406701623
24849,20958,HARYANA,KURUKSHETRA,Usmanpur,50.0,50.1,76.57041071615991,29.970490449330143
25280,21681,HARYANA,KURUKSHETRA,Malakpur,34.0,33.82,76.62086044928706,30.050990249355863
17898,13608,HARYANA,FATEHABAD,Ratakhera,23.0,22.72,75.52797298139892,29.664875274108937
15735,11142,PUNJAB,MUKTSAR,Sukhna ablo,3.649,3.57,74.63422286056948,30.34319084156817
22020,16505,HARYANA,PALWAL,Hafzabad bilochpur,7.52,7.49,77.53353000767133,28.006032057685974
25618,22111,PUNJAB,BARNALA,Dhaner,10.0,9.88,75.51459389460476,30.577946449628733
24077,19752,HARYANA,KAITHAL,Peedal,11.5,11.53,76.35334616751138,30.02110251491185
24076,19752,HARYANA,KAITHAL,Peedal,1.2,1.23,76.34904992754824,30.011593871868794
25046,21300,PUNJAB,FEROZEPUR,Saide ke,2.2,1.85,74.57105434347196,31.0029670943169
15377,10941,HARYANA,KAITHAL,Kharkra,4.0,3.85,76.27577257963944,29.957232052064768
25168,21455,HARYANA,KARNAL,Bastli,7.5,7.38,76.72750924795926,29.738158121801337
15524,11024,HARYANA,KAITHAL,Badhnara,3.0,3.06,76.70012077839385,29.68230204576095
15545,11033,HARYANA,YAMUNANAGAR,Gillaur,7.4,6.95,77.08541844158688,30.088019341495244
15540,11033,HARYANA,YAMUNANAGAR,Gillaur,1.5,1.51,77.08117519257594,30.09714271157661
15539,11033,HARYANA,YAMUNANAGAR,Gillaur,1.5,1.5,77.08201833450676,30.09898799103748
21544,16068,HARYANA,KURUKSHETRA,Isherheri,6.0,5.97,76.96009904572291,30.118187777615013
25156,21446,HARYANA,KURUKSHETRA,Sanghour,15.0,14.07,77.0202154316916,30.094444657350785
25162,21449,HARYANA,KARNAL,Staundi,23.0,22.96,76.91969236642859,29.57198474984831
24971,21207,HARYANA,KURUKSHETRA,Phalsanda jattan,9.0,9.13,77.01572165274662,30.117779102662546
25289,21687,HARYANA,KURUKSHETRA,Kharindwa,4.0,3.93,76.93109099505547,30.12166043892729
25284,21684,HARYANA,KURUKSHETRA,Kharindwa,4.5,3.98,76.94805385453154,30.11432532413378
15872,11220,HARYANA,KURUKSHETRA,Bani,28.4,28.34,77.0919716765472,29.97236930114409
